Overriding config with ./config/train_nano_gpt2.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-nano-gpt2-ReGLU'
eval_interval = 500 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'owt'
wandb_run_name = 'nano-gpt2'

dataset = 'openwebtext'
gradient_accumulation_steps = 2
batch_size = 8
block_size = 1024 # context of up to 256 previous characters

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 1e5
lr_decay_iters = 1e5 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

tokens per iteration will be: 16,384
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
number of parameters: 29.94M
num decayed parameter tensors: 32, with 30,326,784 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
iter 28970: loss 7.3157, time 255.58ms, mfu 4.27%
iter 28980: loss 7.5772, time 255.16ms, mfu 4.27%
iter 28990: loss 7.6019, time 255.51ms, mfu 4.27%
step 29000: train loss 7.5778, val loss 7.6072
iter 29000: loss 7.5937, time 10549.74ms, mfu 3.85%
iter 29010: loss 7.8518, time 256.08ms, mfu 3.90%
iter 29020: loss 7.3942, time 256.20ms, mfu 3.93%
iter 29030: loss 7.7231, time 255.85ms, mfu 3.97%
iter 29040: loss 7.5303, time 255.80ms, mfu 4.00%
iter 29050: loss 7.6019, time 255.03ms, mfu 4.02%
iter 29060: loss 7.6039, time 255.57ms, mfu 4.05%
iter 29070: loss 7.4521, time 255.36ms, mfu 4.07%
iter 29080: loss 7.6639, time 255.15ms, mfu 4.09%
iter 29090: loss 7.3960, time 255.57ms, mfu 4.11%
iter 29100: loss 7.6491, time 255.97ms, mfu 4.13%
iter 29110: loss 7.3872, time 255.50ms, mfu 4.14%
iter 29120: loss 7.4797, time 256.40ms, mfu 4.15%
iter 29130: loss 7.5435, time 255.33ms, mfu 4.17%
iter 29140: loss 7.5649, time 256.03ms, mfu 4.18%
iter 29150: loss 7.7589, time 255.35ms, mfu 4.19%
iter 29160: loss 7.4465, time 256.01ms, mfu 4.19%
iter 29170: loss 7.4796, time 255.14ms, mfu 4.20%
iter 29180: loss 7.8912, time 255.84ms, mfu 4.21%
iter 29190: loss 7.5416, time 255.51ms, mfu 4.22%
iter 29200: loss 7.5885, time 255.75ms, mfu 4.22%
iter 29210: loss 7.4413, time 256.14ms, mfu 4.22%
iter 29220: loss 7.7976, time 255.47ms, mfu 4.23%
iter 29230: loss 7.5784, time 255.57ms, mfu 4.23%
iter 29240: loss 7.5064, time 255.09ms, mfu 4.24%
iter 29250: loss 7.5542, time 255.84ms, mfu 4.24%
iter 29260: loss 7.4746, time 255.72ms, mfu 4.24%
iter 29270: loss 7.4475, time 255.55ms, mfu 4.25%
iter 29280: loss 7.4926, time 255.40ms, mfu 4.25%
iter 29290: loss 7.6548, time 256.89ms, mfu 4.25%
iter 29300: loss 7.5117, time 255.11ms, mfu 4.25%
iter 29310: loss 7.8020, time 255.64ms, mfu 4.26%
iter 29320: loss 7.6036, time 255.61ms, mfu 4.26%
iter 29330: loss 7.8616, time 255.31ms, mfu 4.26%
iter 29340: loss 7.5797, time 255.36ms, mfu 4.26%
iter 29350: loss 7.5360, time 255.43ms, mfu 4.26%
iter 29360: loss 7.5705, time 255.26ms, mfu 4.26%
iter 29370: loss 7.4403, time 255.50ms, mfu 4.26%
iter 29380: loss 7.7387, time 256.26ms, mfu 4.26%
iter 29390: loss 7.5208, time 255.42ms, mfu 4.27%
iter 29400: loss 7.6913, time 255.89ms, mfu 4.27%
iter 29410: loss 7.5941, time 255.15ms, mfu 4.27%
iter 29420: loss 7.3563, time 255.45ms, mfu 4.27%
iter 29430: loss 7.5461, time 254.97ms, mfu 4.27%
iter 29440: loss 7.5070, time 255.72ms, mfu 4.27%
iter 29450: loss 7.8695, time 256.28ms, mfu 4.27%
iter 29460: loss 7.5989, time 255.67ms, mfu 4.27%
iter 29470: loss 7.5219, time 255.92ms, mfu 4.27%
iter 29480: loss 7.7226, time 255.34ms, mfu 4.27%
iter 29490: loss 7.6703, time 255.21ms, mfu 4.27%
step 29500: train loss 7.5869, val loss 7.6071
iter 29500: loss 7.6356, time 10543.35ms, mfu 3.85%
iter 29510: loss 7.4766, time 255.09ms, mfu 3.90%
iter 29520: loss 7.5272, time 255.03ms, mfu 3.93%
iter 29530: loss 7.6055, time 255.24ms, mfu 3.97%
iter 29540: loss 7.6287, time 255.33ms, mfu 4.00%
iter 29550: loss 7.5004, time 256.16ms, mfu 4.03%
iter 29560: loss 7.4452, time 255.86ms, mfu 4.05%
iter 29570: loss 7.5213, time 255.64ms, mfu 4.07%
iter 29580: loss 7.4295, time 255.35ms, mfu 4.09%
iter 29590: loss 7.3617, time 255.81ms, mfu 4.11%
iter 29600: loss 7.5472, time 255.11ms, mfu 4.13%
iter 29610: loss 7.4437, time 255.86ms, mfu 4.14%
iter 29620: loss 7.6042, time 255.40ms, mfu 4.15%
iter 29630: loss 7.5757, time 256.14ms, mfu 4.17%
iter 29640: loss 7.7154, time 255.59ms, mfu 4.18%
iter 29650: loss 7.6067, time 256.19ms, mfu 4.18%
iter 29660: loss 7.5808, time 255.50ms, mfu 4.19%
iter 29670: loss 7.8559, time 255.81ms, mfu 4.20%
iter 29680: loss 7.3446, time 255.39ms, mfu 4.21%
iter 29690: loss 7.3186, time 255.10ms, mfu 4.22%
iter 29700: loss 7.4887, time 256.19ms, mfu 4.22%
iter 29710: loss 7.4709, time 255.37ms, mfu 4.23%
iter 29720: loss 7.3751, time 256.13ms, mfu 4.23%
iter 29730: loss 7.6041, time 255.37ms, mfu 4.23%
iter 29740: loss 7.3683, time 255.71ms, mfu 4.24%
iter 29750: loss 7.3819, time 255.26ms, mfu 4.24%
iter 29760: loss 7.5015, time 255.29ms, mfu 4.25%
iter 29770: loss 7.6803, time 254.90ms, mfu 4.25%
iter 29780: loss 7.4114, time 255.37ms, mfu 4.25%
iter 29790: loss 7.3611, time 254.94ms, mfu 4.26%
iter 29800: loss 7.5149, time 255.95ms, mfu 4.26%
iter 29810: loss 7.9626, time 256.00ms, mfu 4.26%
iter 29820: loss 7.7270, time 255.87ms, mfu 4.26%
iter 29830: loss 7.6447, time 257.09ms, mfu 4.26%
iter 29840: loss 7.5011, time 255.40ms, mfu 4.26%
iter 29850: loss 7.6071, time 255.44ms, mfu 4.26%
iter 29860: loss 7.5339, time 255.19ms, mfu 4.26%
iter 29870: loss 7.5273, time 255.50ms, mfu 4.26%
iter 29880: loss 7.5146, time 255.64ms, mfu 4.26%
iter 29890: loss 7.6600, time 255.31ms, mfu 4.27%
iter 29900: loss 7.5174, time 256.36ms, mfu 4.27%
iter 29910: loss 7.6913, time 255.72ms, mfu 4.27%
iter 29920: loss 7.7260, time 255.03ms, mfu 4.27%
iter 29930: loss 7.5670, time 255.39ms, mfu 4.27%
iter 29940: loss 7.4701, time 254.87ms, mfu 4.27%
iter 29950: loss 7.4785, time 255.62ms, mfu 4.27%
iter 29960: loss 7.4593, time 255.78ms, mfu 4.27%
iter 29970: loss 7.7282, time 255.67ms, mfu 4.27%
iter 29980: loss 7.4369, time 256.46ms, mfu 4.27%
iter 29990: loss 8.4766, time 255.51ms, mfu 4.27%
step 30000: train loss 7.6020, val loss 7.6213
iter 30000: loss 7.7169, time 10543.69ms, mfu 3.85%
iter 30010: loss 7.4355, time 255.28ms, mfu 3.90%
iter 30020: loss 7.7014, time 255.94ms, mfu 3.93%
iter 30030: loss 7.5277, time 255.29ms, mfu 3.97%
iter 30040: loss 7.4741, time 255.38ms, mfu 4.00%
iter 30050: loss 7.4913, time 255.54ms, mfu 4.03%
iter 30060: loss 7.1939, time 255.89ms, mfu 4.05%
iter 30070: loss 7.8141, time 255.40ms, mfu 4.07%
iter 30080: loss 7.4943, time 256.27ms, mfu 4.09%
iter 30090: loss 7.7445, time 255.21ms, mfu 4.11%
iter 30100: loss 7.7920, time 255.17ms, mfu 4.13%
iter 30110: loss 7.4846, time 255.29ms, mfu 4.14%
iter 30120: loss 7.6327, time 255.35ms, mfu 4.16%
iter 30130: loss 7.5876, time 255.85ms, mfu 4.17%
iter 30140: loss 7.6495, time 255.74ms, mfu 4.18%
iter 30150: loss 7.4345, time 256.25ms, mfu 4.19%
iter 30160: loss 7.5723, time 255.62ms, mfu 4.19%
iter 30170: loss 7.5154, time 255.67ms, mfu 4.20%
iter 30180: loss 7.5053, time 255.55ms, mfu 4.21%
iter 30190: loss 7.4101, time 255.49ms, mfu 4.22%
iter 30200: loss 7.5281, time 255.48ms, mfu 4.22%
iter 30210: loss 7.5390, time 255.57ms, mfu 4.23%
iter 30220: loss 7.5216, time 255.93ms, mfu 4.23%
iter 30230: loss 7.4203, time 255.63ms, mfu 4.23%
iter 30240: loss 7.3821, time 255.78ms, mfu 4.24%
iter 30250: loss 7.5034, time 255.56ms, mfu 4.24%
iter 30260: loss 7.2778, time 255.37ms, mfu 4.24%
iter 30270: loss 7.5194, time 255.01ms, mfu 4.25%
iter 30280: loss 7.3826, time 256.11ms, mfu 4.25%
iter 30290: loss 7.5263, time 255.47ms, mfu 4.25%
iter 30300: loss 7.5163, time 256.55ms, mfu 4.25%
iter 30310: loss 7.3863, time 256.56ms, mfu 4.25%
iter 30320: loss 7.9270, time 255.54ms, mfu 4.26%
iter 30330: loss 7.2804, time 255.72ms, mfu 4.26%
iter 30340: loss 7.6365, time 254.86ms, mfu 4.26%
iter 30350: loss 7.6690, time 255.29ms, mfu 4.26%
iter 30360: loss 7.4267, time 255.59ms, mfu 4.26%
iter 30370: loss 7.4664, time 255.91ms, mfu 4.26%
iter 30380: loss 7.5902, time 256.12ms, mfu 4.26%
iter 30390: loss 7.4394, time 255.85ms, mfu 4.26%
iter 30400: loss 7.4648, time 256.25ms, mfu 4.26%
iter 30410: loss 7.4457, time 256.16ms, mfu 4.26%
iter 30420: loss 7.2564, time 255.57ms, mfu 4.26%
iter 30430: loss 7.3945, time 255.66ms, mfu 4.26%
iter 30440: loss 7.4551, time 255.37ms, mfu 4.27%
iter 30450: loss 7.5213, time 255.32ms, mfu 4.27%
iter 30460: loss 7.3328, time 255.40ms, mfu 4.27%
iter 30470: loss 7.7870, time 256.01ms, mfu 4.27%
iter 30480: loss 7.4171, time 255.81ms, mfu 4.27%
iter 30490: loss 7.4285, time 255.95ms, mfu 4.27%
step 30500: train loss 7.4685, val loss 7.4630
iter 30500: loss 7.5566, time 10555.36ms, mfu 3.85%
iter 30510: loss 7.3324, time 255.43ms, mfu 3.89%
iter 30520: loss 7.2927, time 255.29ms, mfu 3.93%
iter 30530: loss 7.4112, time 255.43ms, mfu 3.97%
iter 30540: loss 7.2687, time 255.54ms, mfu 4.00%
iter 30550: loss 7.7658, time 255.69ms, mfu 4.02%
iter 30560: loss 7.5754, time 256.11ms, mfu 4.05%
iter 30570: loss 7.3150, time 255.59ms, mfu 4.07%
iter 30580: loss 7.3256, time 256.07ms, mfu 4.09%
iter 30590: loss 7.4398, time 255.52ms, mfu 4.11%
iter 30600: loss 7.3131, time 255.02ms, mfu 4.13%
iter 30610: loss 7.8274, time 255.80ms, mfu 4.14%
iter 30620: loss 7.2843, time 255.43ms, mfu 4.15%
iter 30630: loss 7.4379, time 255.78ms, mfu 4.17%
iter 30640: loss 7.2900, time 256.15ms, mfu 4.17%
iter 30650: loss 7.4448, time 256.57ms, mfu 4.18%
iter 30660: loss 7.4435, time 255.53ms, mfu 4.19%
iter 30670: loss 7.2205, time 256.18ms, mfu 4.20%
iter 30680: loss 7.4340, time 255.22ms, mfu 4.21%
iter 30690: loss 7.6642, time 255.15ms, mfu 4.21%
iter 30700: loss 7.4377, time 254.84ms, mfu 4.22%
iter 30710: loss 7.2775, time 256.16ms, mfu 4.23%
iter 30720: loss 7.3099, time 255.34ms, mfu 4.23%
iter 30730: loss 7.1318, time 256.11ms, mfu 4.23%
iter 30740: loss 7.5700, time 255.52ms, mfu 4.24%
iter 30750: loss 7.5052, time 255.41ms, mfu 4.24%
iter 30760: loss 7.7260, time 255.68ms, mfu 4.24%
iter 30770: loss 7.3146, time 255.24ms, mfu 4.25%
iter 30780: loss 7.4732, time 256.38ms, mfu 4.25%
iter 30790: loss 7.8509, time 255.47ms, mfu 4.25%
iter 30800: loss 7.3034, time 255.80ms, mfu 4.25%
iter 30810: loss 7.2677, time 255.49ms, mfu 4.26%
iter 30820: loss 7.3541, time 256.53ms, mfu 4.26%
iter 30830: loss 7.3509, time 255.43ms, mfu 4.26%
iter 30840: loss 7.3272, time 255.89ms, mfu 4.26%
iter 30850: loss 7.8353, time 255.34ms, mfu 4.26%
iter 30860: loss 7.2452, time 255.50ms, mfu 4.26%
iter 30870: loss 7.6174, time 255.07ms, mfu 4.26%
iter 30880: loss 7.4698, time 255.36ms, mfu 4.26%
iter 30890: loss 7.6442, time 255.78ms, mfu 4.27%
iter 30900: loss 7.6524, time 256.04ms, mfu 4.27%
iter 30910: loss 7.5393, time 257.34ms, mfu 4.26%
iter 30920: loss 7.2287, time 255.70ms, mfu 4.26%
iter 30930: loss 7.5327, time 255.24ms, mfu 4.27%
iter 30940: loss 7.7093, time 255.26ms, mfu 4.27%
iter 30950: loss 7.4884, time 255.10ms, mfu 4.27%
iter 30960: loss 7.4439, time 254.93ms, mfu 4.27%
iter 30970: loss 7.3105, time 256.08ms, mfu 4.27%
iter 30980: loss 7.6995, time 255.75ms, mfu 4.27%
iter 30990: loss 7.4616, time 255.63ms, mfu 4.27%
step 31000: train loss 7.4643, val loss 7.4799
iter 31000: loss 7.3547, time 10553.31ms, mfu 3.85%
iter 31010: loss 7.2400, time 255.13ms, mfu 3.90%
iter 31020: loss 7.5013, time 256.53ms, mfu 3.93%
iter 31030: loss 7.5668, time 255.95ms, mfu 3.97%
iter 31040: loss 7.4904, time 256.27ms, mfu 3.99%
iter 31050: loss 7.6789, time 256.34ms, mfu 4.02%
iter 31060: loss 7.3886, time 255.04ms, mfu 4.05%
iter 31070: loss 7.3914, time 255.48ms, mfu 4.07%
iter 31080: loss 7.4244, time 255.20ms, mfu 4.09%
iter 31090: loss 7.3042, time 255.14ms, mfu 4.11%
iter 31100: loss 7.2472, time 255.81ms, mfu 4.13%
iter 31110: loss 7.5624, time 255.86ms, mfu 4.14%
iter 31120: loss 7.5460, time 255.74ms, mfu 4.15%
iter 31130: loss 7.2463, time 256.06ms, mfu 4.16%
iter 31140: loss 7.7142, time 255.43ms, mfu 4.18%
iter 31150: loss 7.4439, time 255.58ms, mfu 4.18%
iter 31160: loss 7.4522, time 255.11ms, mfu 4.19%
iter 31170: loss 7.3901, time 255.50ms, mfu 4.20%
iter 31180: loss 7.4437, time 255.15ms, mfu 4.21%
iter 31190: loss 7.4271, time 256.18ms, mfu 4.22%
iter 31200: loss 7.3925, time 255.51ms, mfu 4.22%
iter 31210: loss 7.5797, time 256.18ms, mfu 4.23%
iter 31220: loss 7.3465, time 256.07ms, mfu 4.23%
iter 31230: loss 7.3692, time 255.68ms, mfu 4.23%
iter 31240: loss 7.3802, time 255.88ms, mfu 4.24%
iter 31250: loss 7.3391, time 255.01ms, mfu 4.24%
iter 31260: loss 7.4628, time 255.69ms, mfu 4.24%
iter 31270: loss 7.4287, time 255.39ms, mfu 4.25%
iter 31280: loss 7.5667, time 255.59ms, mfu 4.25%
iter 31290: loss 7.3497, time 255.57ms, mfu 4.25%
iter 31300: loss 7.5187, time 255.91ms, mfu 4.25%
iter 31310: loss 7.5861, time 255.49ms, mfu 4.26%
iter 31320: loss 7.6468, time 256.33ms, mfu 4.26%
iter 31330: loss 7.3897, time 255.72ms, mfu 4.26%
iter 31340: loss 7.3637, time 256.38ms, mfu 4.26%
iter 31350: loss 7.2676, time 255.57ms, mfu 4.26%
iter 31360: loss 7.5262, time 255.32ms, mfu 4.26%
iter 31370: loss 7.2385, time 255.53ms, mfu 4.26%
iter 31380: loss 7.1974, time 255.36ms, mfu 4.26%
iter 31390: loss 7.4915, time 255.63ms, mfu 4.26%
iter 31400: loss 7.5727, time 255.49ms, mfu 4.27%
iter 31410: loss 7.9458, time 255.45ms, mfu 4.27%
iter 31420: loss 7.8376, time 255.22ms, mfu 4.27%
iter 31430: loss 7.6420, time 255.44ms, mfu 4.27%
iter 31440: loss 7.5028, time 255.45ms, mfu 4.27%
iter 31450: loss 7.5072, time 255.46ms, mfu 4.27%
iter 31460: loss 7.3081, time 255.45ms, mfu 4.27%
iter 31470: loss 7.7217, time 255.47ms, mfu 4.27%
iter 31480: loss 7.6814, time 255.88ms, mfu 4.27%
iter 31490: loss 7.3667, time 255.02ms, mfu 4.27%
step 31500: train loss 7.5492, val loss 7.5766
iter 31500: loss 7.3271, time 10554.89ms, mfu 3.85%
iter 31510: loss 7.4545, time 255.60ms, mfu 3.90%
iter 31520: loss 7.7423, time 256.01ms, mfu 3.93%
iter 31530: loss 7.7709, time 255.88ms, mfu 3.97%
iter 31540: loss 7.5790, time 255.91ms, mfu 4.00%
iter 31550: loss 7.6215, time 255.91ms, mfu 4.02%
iter 31560: loss 7.6039, time 255.49ms, mfu 4.05%
iter 31570: loss 7.5069, time 255.29ms, mfu 4.07%
iter 31580: loss 7.4338, time 255.41ms, mfu 4.09%
iter 31590: loss 7.3509, time 255.86ms, mfu 4.11%
iter 31600: loss 7.6358, time 255.38ms, mfu 4.13%
iter 31610: loss 7.5385, time 256.65ms, mfu 4.14%
iter 31620: loss 7.8718, time 255.37ms, mfu 4.15%
iter 31630: loss 7.2761, time 255.68ms, mfu 4.16%
iter 31640: loss 7.5481, time 255.39ms, mfu 4.18%
iter 31650: loss 7.5776, time 254.92ms, mfu 4.19%
iter 31660: loss 7.3331, time 255.11ms, mfu 4.20%
iter 31670: loss 7.4932, time 255.90ms, mfu 4.20%
iter 31680: loss 7.4464, time 255.78ms, mfu 4.21%
iter 31690: loss 7.3450, time 256.18ms, mfu 4.21%
iter 31700: loss 7.5588, time 255.86ms, mfu 4.22%
iter 31710: loss 7.3398, time 256.17ms, mfu 4.22%
iter 31720: loss 7.4876, time 256.73ms, mfu 4.23%
iter 31730: loss 7.7300, time 256.07ms, mfu 4.23%
iter 31740: loss 7.3774, time 255.58ms, mfu 4.24%
iter 31750: loss 7.5174, time 255.54ms, mfu 4.24%
iter 31760: loss 7.8624, time 255.22ms, mfu 4.24%
iter 31770: loss 7.4664, time 255.65ms, mfu 4.25%
iter 31780: loss 7.4948, time 255.33ms, mfu 4.25%
iter 31790: loss 7.7807, time 255.22ms, mfu 4.25%
iter 31800: loss 7.6318, time 256.52ms, mfu 4.25%
iter 31810: loss 7.6356, time 255.91ms, mfu 4.25%
iter 31820: loss 7.4751, time 256.04ms, mfu 4.25%
iter 31830: loss 7.6575, time 256.23ms, mfu 4.26%
iter 31840: loss 7.2700, time 256.20ms, mfu 4.26%
iter 31850: loss 7.3901, time 255.75ms, mfu 4.26%
iter 31860: loss 7.5691, time 255.24ms, mfu 4.26%
iter 31870: loss 7.7426, time 255.23ms, mfu 4.26%
iter 31880: loss 7.2137, time 255.30ms, mfu 4.26%
iter 31890: loss 7.3605, time 255.36ms, mfu 4.26%
iter 31900: loss 7.4725, time 256.17ms, mfu 4.26%
iter 31910: loss 7.6137, time 255.55ms, mfu 4.27%
iter 31920: loss 7.7277, time 255.95ms, mfu 4.27%
iter 31930: loss 7.3446, time 255.67ms, mfu 4.27%
iter 31940: loss 7.4420, time 255.72ms, mfu 4.27%
iter 31950: loss 7.4196, time 254.95ms, mfu 4.27%
iter 31960: loss 7.5246, time 255.75ms, mfu 4.27%
iter 31970: loss 7.9008, time 255.49ms, mfu 4.27%
iter 31980: loss 7.1970, time 256.08ms, mfu 4.27%
iter 31990: loss 7.4185, time 256.07ms, mfu 4.27%
step 32000: train loss 7.4637, val loss 7.4526
iter 32000: loss 7.3824, time 10564.05ms, mfu 3.85%
iter 32010: loss 7.4130, time 255.23ms, mfu 3.89%
iter 32020: loss 7.2087, time 256.20ms, mfu 3.93%
iter 32030: loss 7.6558, time 255.97ms, mfu 3.96%
iter 32040: loss 7.8523, time 255.43ms, mfu 4.00%
iter 32050: loss 7.4702, time 256.10ms, mfu 4.02%
iter 32060: loss 7.5561, time 255.28ms, mfu 4.05%
iter 32070: loss 7.4041, time 255.15ms, mfu 4.07%
iter 32080: loss 7.5183, time 255.75ms, mfu 4.09%
iter 32090: loss 7.4477, time 255.77ms, mfu 4.11%
iter 32100: loss 7.8086, time 255.38ms, mfu 4.13%
iter 32110: loss 7.5220, time 256.45ms, mfu 4.14%
iter 32120: loss 7.5187, time 255.13ms, mfu 4.15%
iter 32130: loss 7.4672, time 255.57ms, mfu 4.16%
iter 32140: loss 8.0810, time 255.11ms, mfu 4.18%
iter 32150: loss 7.6559, time 255.75ms, mfu 4.19%
iter 32160: loss 7.6547, time 256.21ms, mfu 4.19%
iter 32170: loss 7.5870, time 255.34ms, mfu 4.20%
iter 32180: loss 7.7548, time 255.76ms, mfu 4.21%
iter 32190: loss 7.4646, time 255.65ms, mfu 4.21%
iter 32200: loss 7.5988, time 255.76ms, mfu 4.22%
iter 32210: loss 7.7881, time 255.63ms, mfu 4.23%
iter 32220: loss 7.7397, time 255.70ms, mfu 4.23%
iter 32230: loss 7.3793, time 255.53ms, mfu 4.23%
iter 32240: loss 7.5669, time 255.52ms, mfu 4.24%
iter 32250: loss 7.4020, time 256.02ms, mfu 4.24%
iter 32260: loss 7.6485, time 255.09ms, mfu 4.24%
iter 32270: loss 7.3616, time 256.39ms, mfu 4.25%
iter 32280: loss 7.4002, time 255.65ms, mfu 4.25%
iter 32290: loss 7.4488, time 255.43ms, mfu 4.25%
iter 32300: loss 7.5303, time 255.76ms, mfu 4.25%
iter 32310: loss 7.6472, time 255.35ms, mfu 4.26%
iter 32320: loss 7.4359, time 255.59ms, mfu 4.26%
iter 32330: loss 7.5796, time 255.75ms, mfu 4.26%
iter 32340: loss 7.5478, time 255.25ms, mfu 4.26%
iter 32350: loss 7.3519, time 255.73ms, mfu 4.26%
iter 32360: loss 7.4670, time 255.54ms, mfu 4.26%
iter 32370: loss 7.5454, time 255.38ms, mfu 4.26%
iter 32380: loss 7.3829, time 255.58ms, mfu 4.26%
iter 32390: loss 7.5461, time 256.12ms, mfu 4.26%
iter 32400: loss 7.5670, time 255.94ms, mfu 4.26%
iter 32410: loss 7.5326, time 255.72ms, mfu 4.27%
iter 32420: loss 7.6110, time 255.77ms, mfu 4.27%
iter 32430: loss 7.5552, time 255.32ms, mfu 4.27%
iter 32440: loss 7.6055, time 255.54ms, mfu 4.27%
iter 32450: loss 7.3995, time 255.32ms, mfu 4.27%
iter 32460: loss 7.4307, time 255.97ms, mfu 4.27%
iter 32470: loss 7.5379, time 255.53ms, mfu 4.27%
iter 32480: loss 7.5397, time 255.71ms, mfu 4.27%
iter 32490: loss 7.4509, time 256.30ms, mfu 4.27%
step 32500: train loss 7.5399, val loss 7.5383
iter 32500: loss 7.4672, time 10553.16ms, mfu 3.85%
iter 32510: loss 7.3993, time 255.60ms, mfu 3.89%
iter 32520: loss 7.6716, time 255.30ms, mfu 3.93%
iter 32530: loss 7.6195, time 255.36ms, mfu 3.97%
iter 32540: loss 7.4471, time 256.06ms, mfu 4.00%
iter 32550: loss 7.5254, time 255.08ms, mfu 4.02%
iter 32560: loss 7.5794, time 255.54ms, mfu 4.05%
iter 32570: loss 7.6143, time 256.27ms, mfu 4.07%
iter 32580: loss 7.6600, time 255.61ms, mfu 4.09%
iter 32590: loss 7.7251, time 256.27ms, mfu 4.11%
iter 32600: loss 7.6198, time 255.77ms, mfu 4.12%
iter 32610: loss 7.3435, time 255.87ms, mfu 4.14%
iter 32620: loss 7.9849, time 255.35ms, mfu 4.15%
iter 32630: loss 7.4962, time 255.98ms, mfu 4.16%
iter 32640: loss 7.9044, time 255.36ms, mfu 4.17%
iter 32650: loss 7.4645, time 255.30ms, mfu 4.19%
iter 32660: loss 7.6550, time 255.17ms, mfu 4.19%
iter 32670: loss 7.6840, time 255.18ms, mfu 4.20%
iter 32680: loss 7.3767, time 255.46ms, mfu 4.21%
iter 32690: loss 7.5568, time 256.62ms, mfu 4.21%
iter 32700: loss 7.5892, time 255.63ms, mfu 4.22%
iter 32710: loss 7.3992, time 256.43ms, mfu 4.22%
iter 32720: loss 7.4582, time 255.56ms, mfu 4.23%
iter 32730: loss 7.4134, time 256.49ms, mfu 4.23%
iter 32740: loss 7.4177, time 255.30ms, mfu 4.24%
iter 32750: loss 7.3698, time 255.23ms, mfu 4.24%
iter 32760: loss 7.4946, time 255.79ms, mfu 4.24%
iter 32770: loss 7.5442, time 255.77ms, mfu 4.25%
iter 32780: loss 7.4482, time 255.53ms, mfu 4.25%
iter 32790: loss 7.6562, time 255.72ms, mfu 4.25%
iter 32800: loss 7.4156, time 255.47ms, mfu 4.25%
iter 32810: loss 7.4324, time 256.01ms, mfu 4.25%
iter 32820: loss 7.4486, time 255.78ms, mfu 4.26%
iter 32830: loss 7.5268, time 255.56ms, mfu 4.26%
iter 32840: loss 7.2402, time 255.04ms, mfu 4.26%
iter 32850: loss 7.4476, time 255.18ms, mfu 4.26%
iter 32860: loss 7.3346, time 255.81ms, mfu 4.26%
iter 32870: loss 7.4778, time 255.51ms, mfu 4.26%
iter 32880: loss 7.3036, time 256.00ms, mfu 4.26%
iter 32890: loss 7.4301, time 255.22ms, mfu 4.27%
iter 32900: loss 7.4712, time 255.45ms, mfu 4.27%
iter 32910: loss 7.3407, time 255.09ms, mfu 4.27%
iter 32920: loss 7.6218, time 255.54ms, mfu 4.27%
iter 32930: loss 7.4713, time 255.13ms, mfu 4.27%
iter 32940: loss 7.3817, time 255.93ms, mfu 4.27%
iter 32950: loss 7.9913, time 255.87ms, mfu 4.27%
iter 32960: loss 7.9224, time 255.78ms, mfu 4.27%
iter 32970: loss 7.5982, time 256.91ms, mfu 4.27%
iter 32980: loss 7.6301, time 255.36ms, mfu 4.27%
iter 32990: loss 7.2523, time 255.24ms, mfu 4.27%
step 33000: train loss 7.4723, val loss 7.4496
iter 33000: loss 7.5152, time 10548.87ms, mfu 3.85%
iter 33010: loss 7.6224, time 256.24ms, mfu 3.89%
iter 33020: loss 7.6669, time 255.92ms, mfu 3.93%
iter 33030: loss 7.3026, time 255.29ms, mfu 3.97%
iter 33040: loss 7.5908, time 255.43ms, mfu 4.00%
iter 33050: loss 7.3884, time 254.88ms, mfu 4.03%
iter 33060: loss 7.2979, time 256.51ms, mfu 4.05%
iter 33070: loss 8.1408, time 255.65ms, mfu 4.07%
iter 33080: loss 7.5369, time 255.77ms, mfu 4.09%
iter 33090: loss 7.3874, time 256.02ms, mfu 4.11%
iter 33100: loss 7.4456, time 256.44ms, mfu 4.12%
iter 33110: loss 7.7555, time 255.29ms, mfu 4.14%
iter 33120: loss 7.5442, time 255.41ms, mfu 4.15%
iter 33130: loss 7.4482, time 255.19ms, mfu 4.16%
iter 33140: loss 7.6785, time 255.27ms, mfu 4.18%
iter 33150: loss 7.3923, time 255.49ms, mfu 4.19%
iter 33160: loss 7.4894, time 255.59ms, mfu 4.19%
iter 33170: loss 7.6568, time 255.77ms, mfu 4.20%
iter 33180: loss 7.2189, time 255.54ms, mfu 4.21%
iter 33190: loss 7.4717, time 256.21ms, mfu 4.21%
iter 33200: loss 7.5260, time 255.58ms, mfu 4.22%
iter 33210: loss 7.4575, time 256.05ms, mfu 4.22%
