Overriding config with ./config/train_nano_gpt2.py:
# init_from = 'resume'

out_dir = 'out-nano-gpt2-BiLinReGLU'
eval_interval = 1000
eval_iters = 500 # number of batches for evaluation
log_interval = 10

always_save_checkpoint = False

wandb_log = False

dataset = 'openwebtext'
# 16k tokens for each weight update
gradient_accumulation_steps = 1
batch_size = 16
block_size = 1024

# baby GPT model :)
n_layer = 6
n_head = 6
n_embd = 384

# learning_rate = 2e-4
# min_lr = 2e-5 # learning_rate / 10 usually
learning_rate = 1e-3
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

# max_iters = 1e5
max_iters = 2e5
lr_decay_iters = 1e5 # make equal to max_iters usually

warmup_iters = 100

tokens per iteration will be: 16,384
Initializing a new model from scratch
defaulting to vocab_size of GPT-2 to 50304 (50257 rounded up for efficiency)
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
WARNING: using slow attention. Flash Attention requires PyTorch >= 2.0
number of parameters: 29.94M
num decayed parameter tensors: 38, with 30,326,784 parameters
num non-decayed parameter tensors: 13, with 4,992 parameters
iter 73820: loss 3.8033, time 74.72ms, mfu 14.64%
iter 73830: loss 3.8623, time 74.65ms, mfu 14.64%
iter 73840: loss 3.7515, time 74.69ms, mfu 14.64%
iter 73850: loss 3.8752, time 74.67ms, mfu 14.64%
iter 73860: loss 3.8945, time 74.68ms, mfu 14.64%
iter 73870: loss 3.6577, time 74.67ms, mfu 14.64%
iter 73880: loss 3.7874, time 74.68ms, mfu 14.64%
iter 73890: loss 3.7735, time 74.67ms, mfu 14.64%
iter 73900: loss 3.7719, time 74.72ms, mfu 14.64%
iter 73910: loss 3.8447, time 74.66ms, mfu 14.64%
iter 73920: loss 3.7219, time 74.72ms, mfu 14.64%
iter 73930: loss 3.7620, time 74.70ms, mfu 14.64%
iter 73940: loss 3.5675, time 74.67ms, mfu 14.64%
iter 73950: loss 3.6458, time 74.64ms, mfu 14.64%
iter 73960: loss 3.7475, time 74.73ms, mfu 14.64%
iter 73970: loss 3.7374, time 74.72ms, mfu 14.64%
iter 73980: loss 3.9377, time 74.71ms, mfu 14.64%
iter 73990: loss 3.7215, time 74.66ms, mfu 14.64%
0.3878440856933594
0.7292556762695312
0.7587432861328125
0.6845550537109375
0.6700019836425781
0.6219825744628906
step 74000: train loss 3.7233, val loss 3.7239
saving checkpoint to out-nano-gpt2-BlockBiLinReGLU-2
iter 74000: loss 3.6699, time 17561.51ms, mfu 13.18%
iter 74010: loss 3.7832, time 74.76ms, mfu 13.32%
iter 74020: loss 3.6295, time 74.77ms, mfu 13.45%
iter 74030: loss 3.7407, time 74.72ms, mfu 13.57%
iter 74040: loss 3.6776, time 74.74ms, mfu 13.68%
iter 74050: loss 3.6534, time 74.76ms, mfu 13.77%
iter 74060: loss 3.6043, time 74.79ms, mfu 13.86%
iter 74070: loss 3.6805, time 74.82ms, mfu 13.93%
iter 74080: loss 3.6995, time 74.78ms, mfu 14.00%
iter 74090: loss 3.7981, time 74.75ms, mfu 14.06%
iter 74100: loss 3.7464, time 74.76ms, mfu 14.12%
iter 74110: loss 3.7045, time 74.75ms, mfu 14.17%
iter 74120: loss 3.8823, time 74.75ms, mfu 14.21%
iter 74130: loss 3.7193, time 74.77ms, mfu 14.25%
iter 74140: loss 3.7589, time 74.73ms, mfu 14.29%
iter 74150: loss 3.7739, time 74.75ms, mfu 14.33%
iter 74160: loss 3.7176, time 74.79ms, mfu 14.35%
iter 74170: loss 3.8435, time 74.75ms, mfu 14.38%
iter 74180: loss 3.5562, time 74.78ms, mfu 14.40%
iter 74190: loss 3.8112, time 74.74ms, mfu 14.43%
iter 74200: loss 3.6931, time 74.75ms, mfu 14.45%
iter 74210: loss 3.7209, time 74.71ms, mfu 14.47%
iter 74220: loss 3.6114, time 74.76ms, mfu 14.48%
iter 74230: loss 3.7889, time 74.75ms, mfu 14.49%
iter 74240: loss 3.7357, time 74.75ms, mfu 14.51%
iter 74250: loss 3.6516, time 74.76ms, mfu 14.52%
iter 74260: loss 3.5281, time 74.79ms, mfu 14.53%
iter 74270: loss 3.8264, time 74.75ms, mfu 14.54%
iter 74280: loss 3.8802, time 74.75ms, mfu 14.55%
iter 74290: loss 3.6750, time 74.72ms, mfu 14.56%
iter 74300: loss 3.7262, time 74.69ms, mfu 14.56%
iter 74310: loss 3.7851, time 74.74ms, mfu 14.57%
iter 74320: loss 3.7628, time 74.81ms, mfu 14.57%
iter 74330: loss 3.9163, time 74.74ms, mfu 14.58%
iter 74340: loss 3.8387, time 74.77ms, mfu 14.58%
iter 74350: loss 3.7933, time 74.78ms, mfu 14.59%
iter 74360: loss 3.7578, time 74.70ms, mfu 14.59%
iter 74370: loss 3.8408, time 74.73ms, mfu 14.60%
iter 74380: loss 3.6780, time 74.74ms, mfu 14.60%
iter 74390: loss 3.7257, time 74.75ms, mfu 14.60%
iter 74400: loss 3.6288, time 74.74ms, mfu 14.60%
iter 74410: loss 3.6854, time 74.75ms, mfu 14.61%
iter 74420: loss 3.7029, time 74.73ms, mfu 14.61%
iter 74430: loss 3.7267, time 74.78ms, mfu 14.61%
iter 74440: loss 3.7615, time 74.74ms, mfu 14.61%
iter 74450: loss 3.6404, time 74.73ms, mfu 14.61%
iter 74460: loss 3.6729, time 74.72ms, mfu 14.61%
iter 74470: loss 3.6521, time 74.73ms, mfu 14.61%
iter 74480: loss 3.7761, time 74.21ms, mfu 14.63%
iter 74490: loss 3.7566, time 74.70ms, mfu 14.63%
iter 74500: loss 3.5787, time 74.70ms, mfu 14.63%
iter 74510: loss 3.6439, time 74.69ms, mfu 14.63%
iter 74520: loss 3.6581, time 74.67ms, mfu 14.63%
iter 74530: loss 3.7135, time 74.66ms, mfu 14.63%
iter 74540: loss 3.7761, time 74.66ms, mfu 14.63%
iter 74550: loss 3.7261, time 74.72ms, mfu 14.63%
iter 74560: loss 3.7882, time 74.71ms, mfu 14.63%
iter 74570: loss 3.6101, time 74.70ms, mfu 14.63%
iter 74580: loss 3.7363, time 74.68ms, mfu 14.63%
iter 74590: loss 3.7538, time 74.67ms, mfu 14.63%
iter 74600: loss 3.8310, time 74.68ms, mfu 14.63%
iter 74610: loss 3.7377, time 74.62ms, mfu 14.64%
iter 74620: loss 3.6968, time 74.66ms, mfu 14.64%
iter 74630: loss 3.7338, time 74.67ms, mfu 14.64%
iter 74640: loss 3.7773, time 74.63ms, mfu 14.64%
iter 74650: loss 3.5418, time 74.65ms, mfu 14.64%
iter 74660: loss 3.6783, time 74.63ms, mfu 14.64%
iter 74670: loss 3.6109, time 74.67ms, mfu 14.64%
iter 74680: loss 3.6459, time 74.68ms, mfu 14.64%
iter 74690: loss 3.8367, time 74.73ms, mfu 14.64%
iter 74700: loss 3.8030, time 74.72ms, mfu 14.64%
iter 74710: loss 3.8301, time 74.70ms, mfu 14.64%
iter 74720: loss 3.7609, time 74.68ms, mfu 14.64%
iter 74730: loss 3.8146, time 74.67ms, mfu 14.64%
iter 74740: loss 3.7625, time 75.29ms, mfu 14.63%
iter 74750: loss 3.7712, time 74.70ms, mfu 14.63%
iter 74760: loss 3.6572, time 74.66ms, mfu 14.63%
iter 74770: loss 3.8075, time 74.65ms, mfu 14.63%
iter 74780: loss 3.5129, time 75.21ms, mfu 14.62%
iter 74790: loss 3.6467, time 74.66ms, mfu 14.62%
iter 74800: loss 3.8949, time 74.66ms, mfu 14.62%
iter 74810: loss 3.6464, time 74.65ms, mfu 14.63%
iter 74820: loss 3.7906, time 74.67ms, mfu 14.63%
iter 74830: loss 3.6700, time 74.71ms, mfu 14.63%
iter 74840: loss 3.6229, time 74.64ms, mfu 14.63%
iter 74850: loss 3.8156, time 74.68ms, mfu 14.63%
iter 74860: loss 3.5906, time 74.70ms, mfu 14.63%
iter 74870: loss 3.7093, time 74.71ms, mfu 14.63%
iter 74880: loss 3.7542, time 74.71ms, mfu 14.63%
iter 74890: loss 3.8396, time 74.71ms, mfu 14.63%
iter 74900: loss 3.7369, time 74.71ms, mfu 14.63%
iter 74910: loss 3.6906, time 74.68ms, mfu 14.63%
iter 74920: loss 3.5665, time 74.71ms, mfu 14.63%
iter 74930: loss 3.8349, time 74.69ms, mfu 14.63%
iter 74940: loss 3.7280, time 74.70ms, mfu 14.63%
iter 74950: loss 3.7872, time 74.66ms, mfu 14.63%
iter 74960: loss 3.7790, time 74.69ms, mfu 14.63%
iter 74970: loss 3.7106, time 74.70ms, mfu 14.63%
iter 74980: loss 3.5710, time 74.66ms, mfu 14.63%
iter 74990: loss 3.6436, time 74.69ms, mfu 14.63%
0.36246490478515625
0.7270622253417969
0.7569770812988281
0.6803970336914062
0.6755638122558594
0.6135025024414062
step 75000: train loss 3.7262, val loss 3.7307
iter 75000: loss 3.6854, time 17153.30ms, mfu 13.18%
iter 75010: loss 3.7205, time 74.79ms, mfu 13.32%
iter 75020: loss 3.6429, time 74.77ms, mfu 13.45%
iter 75030: loss 3.5455, time 74.69ms, mfu 13.57%
iter 75040: loss 3.7859, time 74.76ms, mfu 13.67%
iter 75050: loss 3.6499, time 74.77ms, mfu 13.77%
iter 75060: loss 3.8477, time 74.75ms, mfu 13.85%
iter 75070: loss 3.6078, time 74.72ms, mfu 13.93%
iter 75080: loss 3.6763, time 74.79ms, mfu 14.00%
iter 75090: loss 3.8079, time 74.80ms, mfu 14.06%
iter 75100: loss 3.8613, time 74.76ms, mfu 14.12%
iter 75110: loss 3.6929, time 74.74ms, mfu 14.17%
iter 75120: loss 3.9668, time 74.73ms, mfu 14.21%
iter 75130: loss 3.6933, time 74.78ms, mfu 14.26%
iter 75140: loss 3.7103, time 74.78ms, mfu 14.29%
iter 75150: loss 3.6097, time 74.75ms, mfu 14.32%
iter 75160: loss 3.6201, time 74.77ms, mfu 14.35%
iter 75170: loss 3.5625, time 74.77ms, mfu 14.38%
iter 75180: loss 3.7310, time 74.72ms, mfu 14.41%
iter 75190: loss 3.7487, time 74.78ms, mfu 14.43%
iter 75200: loss 3.6395, time 74.78ms, mfu 14.45%
iter 75210: loss 3.7018, time 74.73ms, mfu 14.46%
iter 75220: loss 3.6640, time 74.75ms, mfu 14.48%
iter 75230: loss 3.7733, time 74.80ms, mfu 14.49%
iter 75240: loss 3.8504, time 74.73ms, mfu 14.51%
iter 75250: loss 3.7109, time 74.70ms, mfu 14.52%
iter 75260: loss 3.7490, time 74.68ms, mfu 14.53%
iter 75270: loss 3.5911, time 75.08ms, mfu 14.53%
iter 75280: loss 3.7253, time 74.64ms, mfu 14.55%
iter 75290: loss 3.5011, time 74.72ms, mfu 14.55%
iter 75300: loss 3.7439, time 74.70ms, mfu 14.56%
iter 75310: loss 3.6764, time 74.67ms, mfu 14.57%
iter 75320: loss 3.6353, time 74.65ms, mfu 14.58%
iter 75330: loss 3.6969, time 74.65ms, mfu 14.58%
iter 75340: loss 3.6548, time 74.66ms, mfu 14.59%
iter 75350: loss 3.6055, time 74.67ms, mfu 14.59%
iter 75360: loss 3.5762, time 74.68ms, mfu 14.60%
iter 75370: loss 3.6528, time 74.68ms, mfu 14.60%
iter 75380: loss 3.6139, time 74.69ms, mfu 14.61%
iter 75390: loss 3.7640, time 74.69ms, mfu 14.61%
iter 75400: loss 3.8055, time 74.70ms, mfu 14.61%
iter 75410: loss 3.7896, time 74.70ms, mfu 14.61%
iter 75420: loss 3.8433, time 74.75ms, mfu 14.61%
iter 75430: loss 3.6974, time 74.67ms, mfu 14.62%
iter 75440: loss 3.6143, time 74.69ms, mfu 14.62%
iter 75450: loss 3.7795, time 74.67ms, mfu 14.62%
iter 75460: loss 3.8117, time 74.67ms, mfu 14.62%
iter 75470: loss 3.6635, time 74.70ms, mfu 14.62%
iter 75480: loss 3.6191, time 74.71ms, mfu 14.62%
iter 75490: loss 3.6482, time 74.71ms, mfu 14.63%
iter 75500: loss 3.6207, time 74.69ms, mfu 14.63%
iter 75510: loss 3.7955, time 74.70ms, mfu 14.63%
iter 75520: loss 3.8966, time 74.69ms, mfu 14.63%
iter 75530: loss 3.7235, time 74.64ms, mfu 14.63%
iter 75540: loss 3.6793, time 74.68ms, mfu 14.63%
iter 75550: loss 3.5126, time 74.70ms, mfu 14.63%
iter 75560: loss 3.7927, time 74.68ms, mfu 14.63%
iter 75570: loss 3.7015, time 74.67ms, mfu 14.63%
iter 75580: loss 3.8982, time 74.71ms, mfu 14.63%
iter 75590: loss 3.6474, time 74.69ms, mfu 14.63%
iter 75600: loss 3.8251, time 74.19ms, mfu 14.64%
iter 75610: loss 3.7424, time 74.69ms, mfu 14.64%
iter 75620: loss 3.6647, time 74.70ms, mfu 14.64%
iter 75630: loss 3.7136, time 74.67ms, mfu 14.64%
iter 75640: loss 3.7790, time 74.69ms, mfu 14.64%
iter 75650: loss 3.3904, time 74.71ms, mfu 14.64%
iter 75660: loss 3.6948, time 74.69ms, mfu 14.64%
iter 75670: loss 3.8253, time 74.70ms, mfu 14.64%
iter 75680: loss 3.7119, time 74.73ms, mfu 14.64%
iter 75690: loss 3.8848, time 74.69ms, mfu 14.64%
iter 75700: loss 3.7523, time 74.73ms, mfu 14.64%
iter 75710: loss 3.6672, time 74.70ms, mfu 14.64%
iter 75720: loss 3.6257, time 74.69ms, mfu 14.64%
iter 75730: loss 3.6141, time 74.69ms, mfu 14.64%
iter 75740: loss 3.6433, time 74.63ms, mfu 14.64%
iter 75750: loss 3.6293, time 74.73ms, mfu 14.64%
iter 75760: loss 3.5748, time 74.71ms, mfu 14.64%
iter 75770: loss 3.6795, time 74.72ms, mfu 14.63%
iter 75780: loss 3.7475, time 74.67ms, mfu 14.64%
iter 75790: loss 3.7145, time 74.72ms, mfu 14.63%
iter 75800: loss 3.6083, time 74.68ms, mfu 14.64%
iter 75810: loss 3.7544, time 74.69ms, mfu 14.64%
iter 75820: loss 3.6189, time 74.71ms, mfu 14.63%
iter 75830: loss 3.7080, time 74.70ms, mfu 14.63%
iter 75840: loss 3.6400, time 74.69ms, mfu 14.63%
iter 75850: loss 3.6734, time 74.65ms, mfu 14.64%
iter 75860: loss 3.6653, time 74.63ms, mfu 14.64%
iter 75870: loss 3.6893, time 74.68ms, mfu 14.64%
iter 75880: loss 3.4473, time 74.66ms, mfu 14.64%
iter 75890: loss 3.6430, time 74.71ms, mfu 14.64%
iter 75900: loss 3.7991, time 74.65ms, mfu 14.64%
iter 75910: loss 3.8032, time 74.65ms, mfu 14.64%
iter 75920: loss 3.5969, time 74.65ms, mfu 14.64%
iter 75930: loss 3.6548, time 74.74ms, mfu 14.64%
iter 75940: loss 3.6388, time 74.69ms, mfu 14.64%
iter 75950: loss 3.6826, time 74.69ms, mfu 14.64%
iter 75960: loss 3.7379, time 74.68ms, mfu 14.64%
iter 75970: loss 3.8234, time 74.67ms, mfu 14.64%
iter 75980: loss 3.8068, time 74.68ms, mfu 14.64%
iter 75990: loss 3.7502, time 74.71ms, mfu 14.64%
0.3946037292480469
0.727325439453125
0.7594070434570312
0.6833839416503906
0.6754608154296875
0.6382827758789062
step 76000: train loss 3.7080, val loss 3.7207
saving checkpoint to out-nano-gpt2-BlockBiLinReGLU-2
iter 76000: loss 3.7786, time 17562.71ms, mfu 13.18%
iter 76010: loss 3.7512, time 74.80ms, mfu 13.32%
iter 76020: loss 3.7702, time 74.77ms, mfu 13.45%
iter 76030: loss 3.7855, time 74.74ms, mfu 13.57%
iter 76040: loss 3.7618, time 74.74ms, mfu 13.68%
iter 76050: loss 3.7586, time 74.77ms, mfu 13.77%
iter 76060: loss 3.9102, time 74.75ms, mfu 13.86%
iter 76070: loss 3.7256, time 74.76ms, mfu 13.93%
iter 76080: loss 3.7633, time 74.73ms, mfu 14.00%
iter 76090: loss 3.5103, time 74.75ms, mfu 14.06%
iter 76100: loss 3.6771, time 74.76ms, mfu 14.12%
iter 76110: loss 3.7654, time 74.72ms, mfu 14.17%
iter 76120: loss 3.7269, time 74.72ms, mfu 14.22%
iter 76130: loss 3.6710, time 74.72ms, mfu 14.26%
iter 76140: loss 3.6739, time 74.70ms, mfu 14.30%
iter 76150: loss 3.7532, time 74.78ms, mfu 14.33%
iter 76160: loss 3.6694, time 74.73ms, mfu 14.36%
iter 76170: loss 3.7232, time 74.76ms, mfu 14.38%
iter 76180: loss 3.5214, time 74.74ms, mfu 14.41%
iter 76190: loss 3.4662, time 74.75ms, mfu 14.43%
iter 76200: loss 3.8281, time 74.74ms, mfu 14.45%
iter 76210: loss 3.6967, time 74.74ms, mfu 14.47%
iter 76220: loss 3.7365, time 74.77ms, mfu 14.48%
iter 76230: loss 3.5456, time 74.75ms, mfu 14.50%
iter 76240: loss 3.6056, time 74.76ms, mfu 14.51%
iter 76250: loss 3.5108, time 74.81ms, mfu 14.52%
iter 76260: loss 3.4965, time 74.78ms, mfu 14.53%
iter 76270: loss 3.7415, time 74.77ms, mfu 14.54%
iter 76280: loss 3.7899, time 74.78ms, mfu 14.55%
iter 76290: loss 3.5399, time 74.79ms, mfu 14.55%
iter 76300: loss 3.8840, time 74.73ms, mfu 14.56%
iter 76310: loss 3.7302, time 74.73ms, mfu 14.57%
iter 76320: loss 3.7649, time 74.77ms, mfu 14.57%
iter 76330: loss 3.6980, time 74.73ms, mfu 14.58%
iter 76340: loss 3.5776, time 74.73ms, mfu 14.58%
iter 76350: loss 3.7314, time 74.77ms, mfu 14.59%
iter 76360: loss 3.6261, time 74.74ms, mfu 14.59%
iter 76370: loss 3.6951, time 74.78ms, mfu 14.59%
iter 76380: loss 3.6139, time 74.71ms, mfu 14.60%
iter 76390: loss 3.8264, time 74.72ms, mfu 14.60%
iter 76400: loss 3.8560, time 74.78ms, mfu 14.60%
iter 76410: loss 3.7159, time 74.68ms, mfu 14.61%
iter 76420: loss 3.8407, time 74.76ms, mfu 14.61%
iter 76430: loss 3.6707, time 74.72ms, mfu 14.61%
iter 76440: loss 3.7415, time 74.74ms, mfu 14.61%
iter 76450: loss 3.6807, time 74.75ms, mfu 14.61%
iter 76460: loss 3.6780, time 74.74ms, mfu 14.61%
iter 76470: loss 3.6686, time 74.77ms, mfu 14.61%
iter 76480: loss 3.7671, time 74.75ms, mfu 14.62%
iter 76490: loss 3.7232, time 74.70ms, mfu 14.62%
iter 76500: loss 3.7760, time 74.75ms, mfu 14.62%
iter 76510: loss 3.7691, time 74.76ms, mfu 14.62%
iter 76520: loss 3.7148, time 74.73ms, mfu 14.62%
iter 76530: loss 3.8213, time 74.76ms, mfu 14.62%
iter 76540: loss 3.7087, time 74.63ms, mfu 14.62%
iter 76550: loss 3.6225, time 74.64ms, mfu 14.62%
iter 76560: loss 3.7793, time 74.68ms, mfu 14.63%
iter 76570: loss 3.6332, time 74.69ms, mfu 14.63%
iter 76580: loss 3.7537, time 74.65ms, mfu 14.63%
iter 76590: loss 3.8420, time 74.67ms, mfu 14.63%
iter 76600: loss 3.6864, time 74.69ms, mfu 14.63%
iter 76610: loss 3.6933, time 74.66ms, mfu 14.63%
iter 76620: loss 3.6861, time 74.68ms, mfu 14.63%
iter 76630: loss 3.6054, time 74.69ms, mfu 14.63%
iter 76640: loss 3.6634, time 74.62ms, mfu 14.63%
iter 76650: loss 3.7196, time 74.68ms, mfu 14.63%
iter 76660: loss 3.7067, time 74.73ms, mfu 14.63%
iter 76670: loss 3.7787, time 74.70ms, mfu 14.63%
iter 76680: loss 3.5608, time 74.71ms, mfu 14.63%
iter 76690: loss 3.6450, time 74.67ms, mfu 14.63%
iter 76700: loss 3.6568, time 74.66ms, mfu 14.63%
iter 76710: loss 3.6392, time 74.63ms, mfu 14.64%
iter 76720: loss 3.8420, time 74.61ms, mfu 14.64%
iter 76730: loss 3.7748, time 74.66ms, mfu 14.64%
iter 76740: loss 3.8421, time 74.70ms, mfu 14.64%
iter 76750: loss 3.5054, time 74.65ms, mfu 14.64%
iter 76760: loss 3.6930, time 74.67ms, mfu 14.64%
iter 76770: loss 3.6870, time 74.72ms, mfu 14.64%
iter 76780: loss 3.6475, time 74.69ms, mfu 14.64%
iter 76790: loss 3.5289, time 74.67ms, mfu 14.64%
iter 76800: loss 3.9225, time 74.66ms, mfu 14.64%
iter 76810: loss 3.7782, time 74.70ms, mfu 14.64%
iter 76820: loss 3.7073, time 74.69ms, mfu 14.64%
iter 76830: loss 3.6961, time 74.67ms, mfu 14.64%
iter 76840: loss 3.6032, time 74.69ms, mfu 14.64%
iter 76850: loss 3.5593, time 74.70ms, mfu 14.64%
iter 76860: loss 3.6145, time 74.71ms, mfu 14.64%
iter 76870: loss 3.8179, time 74.67ms, mfu 14.64%
iter 76880: loss 3.7424, time 74.62ms, mfu 14.64%
iter 76890: loss 3.7692, time 74.68ms, mfu 14.64%
iter 76900: loss 3.7768, time 74.67ms, mfu 14.64%
iter 76910: loss 3.8240, time 74.65ms, mfu 14.64%
iter 76920: loss 3.7457, time 74.70ms, mfu 14.64%
iter 76930: loss 3.7632, time 74.65ms, mfu 14.64%
iter 76940: loss 3.6593, time 74.65ms, mfu 14.64%
iter 76950: loss 3.9177, time 74.68ms, mfu 14.64%
iter 76960: loss 3.7037, time 74.66ms, mfu 14.64%
iter 76970: loss 3.6942, time 74.62ms, mfu 14.64%
iter 76980: loss 3.7311, time 74.65ms, mfu 14.64%
iter 76990: loss 3.7798, time 74.64ms, mfu 14.64%
0.39669036865234375
0.7238311767578125
0.7576255798339844
0.6824111938476562
0.6614646911621094
0.621673583984375
step 77000: train loss 3.7040, val loss 3.7126
saving checkpoint to out-nano-gpt2-BlockBiLinReGLU-2
iter 77000: loss 3.6104, time 17561.31ms, mfu 13.18%
iter 77010: loss 3.6117, time 74.72ms, mfu 13.33%
iter 77020: loss 3.6481, time 74.74ms, mfu 13.46%
iter 77030: loss 3.7309, time 74.66ms, mfu 13.58%
iter 77040: loss 3.5676, time 74.67ms, mfu 13.68%
iter 77050: loss 3.5848, time 74.63ms, mfu 13.78%
iter 77060: loss 3.9101, time 74.70ms, mfu 13.86%
iter 77070: loss 3.6907, time 74.73ms, mfu 13.94%
iter 77080: loss 3.7023, time 74.67ms, mfu 14.01%
iter 77090: loss 3.7818, time 74.68ms, mfu 14.07%
iter 77100: loss 3.8388, time 74.66ms, mfu 14.13%
iter 77110: loss 3.5825, time 74.71ms, mfu 14.18%
iter 77120: loss 3.6702, time 74.73ms, mfu 14.23%
iter 77130: loss 3.6596, time 74.64ms, mfu 14.27%
iter 77140: loss 3.6570, time 74.64ms, mfu 14.30%
iter 77150: loss 3.6431, time 74.72ms, mfu 14.34%
iter 77160: loss 3.6382, time 74.67ms, mfu 14.37%
iter 77170: loss 3.7177, time 74.70ms, mfu 14.39%
iter 77180: loss 3.7986, time 74.67ms, mfu 14.42%
iter 77190: loss 3.6652, time 74.72ms, mfu 14.44%
iter 77200: loss 3.7782, time 74.70ms, mfu 14.46%
iter 77210: loss 3.7568, time 74.69ms, mfu 14.48%
iter 77220: loss 3.6436, time 74.71ms, mfu 14.49%
iter 77230: loss 3.8884, time 74.66ms, mfu 14.51%
iter 77240: loss 3.8615, time 74.69ms, mfu 14.52%
iter 77250: loss 3.7649, time 74.68ms, mfu 14.53%
iter 77260: loss 3.5961, time 74.69ms, mfu 14.54%
iter 77270: loss 3.8200, time 74.67ms, mfu 14.55%
iter 77280: loss 3.6522, time 74.73ms, mfu 14.56%
iter 77290: loss 3.7919, time 74.70ms, mfu 14.57%
iter 77300: loss 3.5694, time 74.65ms, mfu 14.57%
iter 77310: loss 3.7172, time 74.68ms, mfu 14.58%
iter 77320: loss 3.7832, time 74.71ms, mfu 14.59%
iter 77330: loss 3.7250, time 75.23ms, mfu 14.58%
iter 77340: loss 3.7827, time 74.71ms, mfu 14.59%
iter 77350: loss 3.8090, time 74.70ms, mfu 14.59%
iter 77360: loss 3.6762, time 74.65ms, mfu 14.60%
iter 77370: loss 3.8100, time 74.66ms, mfu 14.60%
iter 77380: loss 3.6644, time 74.62ms, mfu 14.61%
iter 77390: loss 3.7236, time 74.64ms, mfu 14.61%
iter 77400: loss 3.7933, time 74.64ms, mfu 14.61%
iter 77410: loss 3.7399, time 74.67ms, mfu 14.62%
iter 77420: loss 3.6715, time 74.65ms, mfu 14.62%
iter 77430: loss 3.5877, time 74.62ms, mfu 14.62%
iter 77440: loss 3.8411, time 74.70ms, mfu 14.62%
iter 77450: loss 3.7386, time 74.65ms, mfu 14.62%
iter 77460: loss 3.6797, time 74.66ms, mfu 14.63%
iter 77470: loss 3.6723, time 74.64ms, mfu 14.63%
iter 77480: loss 3.7447, time 74.66ms, mfu 14.63%
iter 77490: loss 3.6624, time 74.67ms, mfu 14.63%
iter 77500: loss 3.6274, time 74.67ms, mfu 14.63%
iter 77510: loss 3.6271, time 74.68ms, mfu 14.63%
iter 77520: loss 3.6589, time 74.64ms, mfu 14.63%
iter 77530: loss 3.6677, time 74.65ms, mfu 14.63%
iter 77540: loss 3.7338, time 74.61ms, mfu 14.64%
iter 77550: loss 3.6703, time 74.64ms, mfu 14.64%
iter 77560: loss 3.5894, time 74.69ms, mfu 14.64%
iter 77570: loss 3.7353, time 74.65ms, mfu 14.64%
iter 77580: loss 3.5069, time 74.64ms, mfu 14.64%
iter 77590: loss 3.8216, time 74.68ms, mfu 14.64%
iter 77600: loss 3.5993, time 74.70ms, mfu 14.64%
iter 77610: loss 3.7873, time 74.81ms, mfu 14.64%
iter 77620: loss 3.6142, time 74.67ms, mfu 14.64%
iter 77630: loss 3.7952, time 74.66ms, mfu 14.64%
iter 77640: loss 3.8862, time 74.65ms, mfu 14.64%
iter 77650: loss 3.6970, time 74.65ms, mfu 14.64%
iter 77660: loss 3.7791, time 74.73ms, mfu 14.64%
iter 77670: loss 3.5507, time 74.80ms, mfu 14.63%
iter 77680: loss 3.6748, time 74.67ms, mfu 14.63%
iter 77690: loss 3.6719, time 74.65ms, mfu 14.64%
iter 77700: loss 3.5676, time 74.72ms, mfu 14.64%
iter 77710: loss 3.8205, time 74.68ms, mfu 14.64%
iter 77720: loss 3.6963, time 74.68ms, mfu 14.64%
iter 77730: loss 3.7318, time 74.65ms, mfu 14.64%
iter 77740: loss 3.8315, time 74.66ms, mfu 14.64%
iter 77750: loss 3.8027, time 74.74ms, mfu 14.64%
iter 77760: loss 3.7118, time 74.69ms, mfu 14.64%
iter 77770: loss 3.5920, time 74.70ms, mfu 14.64%
iter 77780: loss 3.6510, time 74.66ms, mfu 14.64%
iter 77790: loss 3.7593, time 74.69ms, mfu 14.64%
iter 77800: loss 3.5908, time 74.68ms, mfu 14.64%
iter 77810: loss 3.6798, time 74.68ms, mfu 14.64%
iter 77820: loss 3.6462, time 74.74ms, mfu 14.64%
iter 77830: loss 3.6822, time 74.66ms, mfu 14.64%
iter 77840: loss 3.5691, time 74.67ms, mfu 14.64%
iter 77850: loss 3.8499, time 74.73ms, mfu 14.64%
iter 77860: loss 3.6892, time 74.70ms, mfu 14.64%
iter 77870: loss 3.6521, time 74.69ms, mfu 14.64%
iter 77880: loss 3.7975, time 74.64ms, mfu 14.64%
iter 77890: loss 3.7279, time 74.69ms, mfu 14.64%
iter 77900: loss 3.6755, time 74.67ms, mfu 14.64%
iter 77910: loss 3.6043, time 74.66ms, mfu 14.64%
iter 77920: loss 3.6574, time 74.66ms, mfu 14.64%
iter 77930: loss 3.6987, time 74.68ms, mfu 14.64%
iter 77940: loss 3.7145, time 74.67ms, mfu 14.64%
iter 77950: loss 3.7599, time 74.63ms, mfu 14.64%
iter 77960: loss 3.7409, time 74.70ms, mfu 14.64%
iter 77970: loss 3.6636, time 74.68ms, mfu 14.64%
